citation_id,citing_arxiv_id,citing_primary_category,split
1508.04066::p35,1508.04066,cs.IR,train
1708.07289::p2,1708.07289,cs.IR,train
1908.00977::p1,1908.00977,cs.IR,train
2007.07269::p8,2007.07269,cs.IR,train
2004.03621::p10,2004.03621,cs.IR,train
1907.00178::p21,1907.00178,cs.IR,train
1701.04931::p6,1701.04931,cs.IR,val
2008.06176::p4,2008.06176,cs.IR,train
2004.06651::p3,2004.06651,cs.IR,train
2012.08952::p15,2012.08952,cs.IR,train
2008.02197::p17,2008.02197,cs.IR,train
1902.09191::p49,1902.09191,cs.IR,train
1907.09781::p12,1907.09781,cs.IR,val
1704.01213::p8,1704.01213,cs.IR,train
2005.10898::p15,2005.10898,cs.IR,train
2004.02340::p26,2004.02340,cs.IR,train
2012.06968::p1,2012.06968,cs.IR,test
2001.08961::p6,2001.08961,cs.IR,train
1911.11062::p4,1911.11062,cs.IR,train
1412.7610::p31,1412.7610,cs.IR,train
1701.04934::p0,1701.04934,cs.IR,train
2007.02620::p8,2007.02620,cs.IR,train
2004.07609::p7,2004.07609,cs.IR,train
1609.08843::p3,1609.08843,cs.IR,val
2012.00056::p42,2012.00056,cs.IR,train
2008.06908::p30,2008.06908,cs.IR,train
2010.12256::p1,2010.12256,cs.IR,train
2009.01311::p4,2009.01311,cs.IR,train
1904.11228::p9,1904.11228,cs.IR,test
1610.07328::p10,1610.07328,cs.IR,train
1810.04502::p8,1810.04502,cs.IR,train
2012.00387::p32,2012.00387,cs.IR,val
1904.11171::p10,1904.11171,cs.IR,train
1811.00845::p4,1811.00845,cs.IR,test
2012.04681::p0,2012.04681,cs.IR,train
1601.02904::p12,1601.02904,cs.IR,test
2010.10783::p40,2010.10783,cs.IR,train
2008.02372::p4,2008.02372,cs.IR,train
1508.04066::p2,1508.04066,cs.IR,train
1904.11207::p54,1904.11207,cs.IR,train
1711.04101::p29,1711.04101,cs.IR,val
1412.7610::p2,1412.7610,cs.IR,train
2012.08777::p78,2012.08777,cs.IR,train
2012.08777::p3,2012.08777,cs.IR,train
2007.07987::p14,2007.07987,cs.IR,train
1907.04614::p11,1907.04614,cs.IR,test
2011.13436::p0,2011.13436,cs.IR,train
1603.05572::p40,1603.05572,cs.IR,train
2010.12370::p39,2010.12370,cs.IR,val
1902.04484::p44,1902.04484,cs.IR,val
2007.07987::p27,2007.07987,cs.IR,train
2012.06968::p18,2012.06968,cs.IR,test
1004.5370::p20,1004.5370,cs.IR,train
1908.00977::p3,1908.00977,cs.IR,train
2007.04833::p103,2007.04833,cs.IR,test
1911.01565::p1,1911.01565,cs.IR,test
1711.04434::p2,1711.04434,cs.IR,val
2003.03736::p16,2003.03736,cs.IR,train
1609.08843::p40,1609.08843,cs.IR,val
1502.03190::p17,1502.03190,cs.IR,train
1909.06722::p73,1909.06722,cs.IR,test
1708.07289::p11,1708.07289,cs.IR,train
0807.0023::p5,0807.0023,cs.IR,train
1510.04501::p48,1510.04501,cs.IR,train
2007.10296::p21,2007.10296,cs.IR,test
1809.03901::p17,1809.03901,cs.IR,test
2007.07987::p38,2007.07987,cs.IR,train
1502.05131::p66,1502.05131,cs.IR,test
1907.08501::p9,1907.08501,cs.IR,test
1004.4489::p14,1004.4489,cs.IR,train
2002.10181::p136,2002.10181,cs.IR,val
1708.06520::p0,1708.06520,cs.IR,val
1802.10078::p35,1802.10078,cs.IR,test
1903.09102::p17,1903.09102,cs.RO,test
2009.14509::p17,2009.14509,cs.RO,train
1809.05020::p2,1809.05020,cs.RO,test
2007.02204::p9,2007.02204,cs.RO,train
1907.09775::p0,1907.09775,cs.RO,train
1911.00175::p15,1911.00175,cs.RO,val
2011.06217::p5,2011.06217,cs.RO,train
1903.03227::p8,1903.03227,cs.RO,train
1811.10753::p24,1811.10753,cs.RO,train
2004.12886::p71,2004.12886,cs.RO,train
1906.08381::p0,1906.08381,cs.RO,test
2011.05632::p6,2011.05632,cs.RO,train
1712.04965::p57,1712.04965,cs.RO,train
1806.11402::p20,1806.11402,cs.RO,val
1912.04078::p23,1912.04078,cs.RO,train
1709.05479::p16,1709.05479,cs.RO,val
1810.02890::p26,1810.02890,cs.RO,train
1703.03821::p3,1703.03821,cs.RO,train
2001.10220::p9,2001.10220,cs.RO,val
1706.09911::p47,1706.09911,cs.RO,val
2007.02204::p13,2007.02204,cs.RO,train
2011.06717::p3,2011.06717,cs.RO,test
2008.11867::p48,2008.11867,cs.RO,train
2003.00467::p10,2003.00467,cs.RO,train
1603.01564::p6,1603.01564,cs.RO,test
2010.04570::p18,2010.04570,cs.RO,test
1812.10968::p25,1812.10968,cs.RO,train
1809.06413::p42,1809.06413,cs.RO,test
1906.08381::p1,1906.08381,cs.RO,test
2010.07708::p17,2010.07708,cs.RO,train
1905.07434::p29,1905.07434,cs.RO,train
2006.04989::p0,2006.04989,cs.RO,train
1912.04078::p54,1912.04078,cs.RO,train
1905.06712::p23,1905.06712,cs.RO,train
1609.05253::p12,1609.05253,cs.RO,val
2011.06235::p3,2011.06235,cs.RO,val
2011.05632::p73,2011.05632,cs.RO,train
2011.07112::p8,2011.07112,cs.RO,test
2011.05437::p36,2011.05437,cs.RO,train
1906.08380::p8,1906.08380,cs.RO,train
1712.04978::p21,1712.04978,cs.RO,val
1905.05138::p33,1905.05138,cs.RO,train
2008.13661::p3,2008.13661,cs.RO,train
2003.08854::p4,2003.08854,cs.RO,train
2011.05319::p42,2011.05319,cs.RO,train
1909.07887::p1,1909.07887,cs.RO,val
2007.14632::p3,2007.14632,cs.RO,train
2011.04848::p16,2011.04848,cs.RO,test
1909.07876::p11,1909.07876,cs.RO,val
1907.05127::p2,1907.05127,cs.RO,test
1906.07207::p1,1906.07207,cs.RO,train
1905.12096::p6,1905.12096,cs.RO,test
2011.06118::p14,2011.06118,cs.RO,val
2011.07171::p40,2011.07171,cs.RO,train
2011.06399::p5,2011.06399,cs.RO,train
1706.00508::p0,1706.00508,cs.RO,train
1811.08352::p8,1811.08352,cs.RO,train
1903.03227::p9,1903.03227,cs.RO,train
2009.14509::p52,2009.14509,cs.RO,train
1811.06966::p1,1811.06966,cs.RO,val
1905.05138::p2,1905.05138,cs.RO,train
1801.10214::p12,1801.10214,cs.RO,train
2006.04989::p85,2006.04989,cs.RO,train
1510.08233::p24,1510.08233,cs.RO,val
1807.09205::p28,1807.09205,cs.RO,val
1602.06652::p240,1602.06652,cs.RO,train
1307.1870::p0,1307.1870,cs.RO,test
2003.00924::p6,2003.00924,cs.RO,train
1706.09911::p11,1706.09911,cs.RO,val
2005.13229::p12,2005.13229,cs.RO,train
1810.03113::p4,1810.03113,cs.RO,test
1705.05464::p9,1705.05464,cs.RO,train
2006.11071::p3,2006.11071,cs.RO,train
1805.07256::p6,1805.07256,cs.RO,test
1910.02440::p1,1910.02440,cs.RO,test
1909.06585::p0,1909.06585,cs.RO,test
1909.06533::p21,1909.06533,cs.RO,train
1509.02154::p41,1509.02154,cs.RO,val
1911.12470::p10,1911.12470,cs.RO,train
2008.07157::p0,2008.07157,cs.RO,val
1909.06533::p2,1909.06533,cs.RO,train
2011.04796::p16,2011.04796,cs.RO,val
1907.08088::p3,1907.08088,cs.RO,test
1805.07703::p42,1805.07703,cs.RO,train
1810.03113::p31,1810.03113,cs.RO,test
2008.07157::p2,2008.07157,cs.RO,val
2011.07171::p36,2011.07171,cs.RO,train
2002.04498::p12,2002.04498,cs.RO,train
2010.04652::p8,2010.04652,cs.RO,test
1903.09102::p0,1903.09102,cs.RO,test
1910.10628::p37,1910.10628,cs.RO,test
2009.14156::p2,2009.14156,cs.RO,train
2002.04498::p21,2002.04498,cs.RO,train
1812.10968::p9,1812.10968,cs.RO,train
1908.07101::p15,1908.07101,cs.RO,train
2009.08140::p17,2009.08140,cs.RO,val
1902.03290::p4,1902.03290,cs.RO,train
2009.08140::p13,2009.08140,cs.RO,val
1804.08679::p34,1804.08679,cs.RO,test
2006.04938::p444,2006.04938,cs.RO,train
1809.04226::p5,1809.04226,cs.RO,train
1108.4448::p0,1108.4448,cs.RO,train
1909.06749::p16,1909.06749,cs.RO,train
1809.10811::p12,1809.10811,cs.RO,train
1909.07887::p7,1909.07887,cs.RO,val
2002.04498::p9,2002.04498,cs.RO,train
1909.06749::p5,1909.06749,cs.RO,train
1810.11541::p44,1810.11541,cs.RO,val
1907.07469::p28,1907.07469,cs.RO,val
1805.00881::p185,1805.00881,cs.RO,train
1903.03227::p40,1903.03227,cs.RO,train
2002.09093::p3,2002.09093,cs.RO,train
1901.05939::p5,1901.05939,cs.RO,train
2011.05437::p37,2011.05437,cs.RO,train
2011.06217::p1,2011.06217,cs.RO,train
1811.03921::p30,1811.03921,cs.RO,val
1905.04762::p0,1905.04762,cs.RO,val
2010.10695::p10,2010.10695,cs.RO,train
1809.08627::p4,1809.08627,cs.RO,test
2005.13229::p20,2005.13229,cs.RO,train
1902.09193::p21,1902.09193,cs.RO,train
1907.08088::p7,1907.08088,cs.RO,test
1909.04787::p6,1909.04787,cs.RO,val
1905.07434::p10,1905.07434,cs.RO,train
1609.05253::p14,1609.05253,cs.RO,val
2011.06089::p0,2011.06089,cs.RO,test
2009.10019::p11,2009.10019,cs.RO,train
2001.01004::p33,2001.01004,cs.RO,train
1811.06187::p10,1811.06187,cs.RO,train
2003.12841::p7,2003.12841,cs.RO,train
2001.07973::p23,2001.07973,cs.RO,train
2010.10695::p42,2010.10695,cs.RO,train
1908.07101::p12,1908.07101,cs.RO,train
2008.00528::p3,2008.00528,cs.RO,train
1908.03364::p1,1908.03364,cs.RO,train
1809.07497::p49,1809.07497,cs.RO,test
1907.00506::p82,1907.00506,cs.RO,test
1905.04762::p1,1905.04762,cs.RO,val
1907.07469::p1,1907.07469,cs.RO,val
2009.14509::p11,2009.14509,cs.RO,train
2010.08202::p6,2010.08202,cs.RO,train
2001.07973::p1,2001.07973,cs.RO,train
2011.06217::p3,2011.06217,cs.RO,train
2011.06227::p8,2011.06227,cs.RO,val
1810.03345::p3,1810.03345,cs.RO,train
2004.12886::p3,2004.12886,cs.RO,train
1904.02994::p2,1904.02994,cs.RO,train
1805.00777::p0,1805.00777,cs.RO,train
1812.04767::p13,1812.04767,cs.RO,train
1909.07876::p18,1909.07876,cs.RO,val
2011.05632::p48,2011.05632,cs.RO,train
1909.10159::p6,1909.10159,cs.RO,val
2007.16162::p0,2007.16162,cs.RO,train
2009.08876::p5,2009.08876,cs.RO,train
1911.00175::p34,1911.00175,cs.RO,val
1710.00491::p61,1710.00491,cs.RO,train
1909.04787::p5,1909.04787,cs.RO,val
1811.03921::p0,1811.03921,cs.RO,val
2003.00924::p29,2003.00924,cs.RO,train
1307.1870::p5,1307.1870,cs.RO,test
2010.04702::p4,2010.04702,cs.RO,train
2002.04521::p91,2002.04521,cs.RO,val
1510.08233::p36,1510.08233,cs.RO,val
2009.08140::p18,2009.08140,cs.RO,val
1902.08705::p11,1902.08705,cs.RO,train
2011.06118::p57,2011.06118,cs.RO,val
1902.03290::p18,1902.03290,cs.RO,train
1809.06413::p44,1809.06413,cs.RO,test
1812.09852::p5,1812.09852,cs.RO,test
1903.03227::p2,1903.03227,cs.RO,train
2003.00924::p13,2003.00924,cs.RO,train
1812.09636::p32,1812.09636,cs.RO,train
2011.06227::p1,2011.06227,cs.RO,val
2010.04702::p5,2010.04702,cs.RO,train
2002.03306::p46,2002.03306,cs.RO,test
1903.02090::p0,1903.02090,cs.RO,train
2011.06286::p2,2011.06286,cs.RO,train
2011.06235::p1,2011.06235,cs.RO,val
1810.11541::p0,1810.11541,cs.RO,val
2011.04515::p0,2011.04515,cs.RO,train
1909.06585::p21,1909.06585,cs.RO,test
1907.09775::p7,1907.09775,cs.RO,train
1605.03689::p14,1605.03689,cs.RO,test
1706.03416::p12,1706.03416,cs.RO,train
1509.02154::p11,1509.02154,cs.RO,val
2005.02878::p43,2005.02878,cs.RO,train
1812.09852::p9,1812.09852,cs.RO,test
2008.13661::p2,2008.13661,cs.RO,train
1605.03689::p12,1605.03689,cs.RO,test
1706.05209::p39,1706.05209,cs.RO,val
2011.05437::p2,2011.05437,cs.RO,train
2003.11334::p7,2003.11334,cs.RO,train
1809.06413::p40,1809.06413,cs.RO,test
2002.09093::p7,2002.09093,cs.RO,train
1806.05157::p4,1806.05157,cs.RO,val
1801.05132::p7,1801.05132,cs.RO,test
2007.14632::p15,2007.14632,cs.RO,train
2010.07708::p24,2010.07708,cs.RO,train
1909.02993::p2,1909.02993,cs.RO,train
2010.06274::p1,2010.06274,cs.RO,train
1706.09911::p2,1706.09911,cs.RO,val
2009.14156::p4,2009.14156,cs.RO,train
1806.00196::p2,1806.00196,cs.RO,train
1907.05127::p11,1907.05127,cs.RO,test
1910.10628::p14,1910.10628,cs.RO,test
2001.07678::p0,2001.07678,cs.RO,test
2010.02293::p9,2010.02293,cs.RO,val
1807.09205::p10,1807.09205,cs.RO,val
1805.07703::p13,1805.07703,cs.RO,train
2002.09093::p8,2002.09093,cs.RO,train
1706.05209::p13,1706.05209,cs.RO,val
1811.10758::p12,1811.10758,cs.RO,train
1907.08874::p55,1907.08874,cs.RO,train
1703.03821::p8,1703.03821,cs.RO,train
2006.09023::p79,2006.09023,cs.RO,train
1911.07992::p73,1911.07992,cs.RO,train
2003.11334::p11,2003.11334,cs.RO,train
1904.09621::p8,1904.09621,cs.RO,train
2010.06274::p3,2010.06274,cs.RO,train
2004.12281::p15,2004.12281,cs.RO,train
1902.05338::p4,1902.05338,cs.RO,test
1807.08243::p42,1807.08243,cs.RO,train
1804.08679::p6,1804.08679,cs.RO,test
1812.09636::p12,1812.09636,cs.RO,train
1903.05697::p33,1903.05697,cs.RO,train
2005.02878::p10,2005.02878,cs.RO,train
1802.06839::p0,1802.06839,cs.RO,train
1904.09621::p1,1904.09621,cs.RO,train
1909.12324::p4,1909.12324,cs.RO,test
2011.06227::p2,2011.06227,cs.RO,val
1706.05209::p130,1706.05209,cs.RO,val
1903.05697::p19,1903.05697,cs.RO,train
2011.04796::p17,2011.04796,cs.RO,val
1509.02417::p8,1509.02417,cs.RO,train
1809.04226::p16,1809.04226,cs.RO,train
1911.07992::p26,1911.07992,cs.RO,train
1802.06839::p40,1802.06839,cs.RO,train
2007.08750::p7,2007.08750,cs.RO,train
2010.15350::p0,2010.15350,cs.RO,train
2003.00924::p4,2003.00924,cs.RO,train
2009.08876::p46,2009.08876,cs.RO,train
2003.12841::p40,2003.12841,cs.RO,train
1605.03689::p27,1605.03689,cs.RO,test
2003.05970::p21,2003.05970,cs.RO,train
1902.01026::p1,1902.01026,cs.RO,train
2010.15350::p4,2010.15350,cs.RO,train
2001.07973::p5,2001.07973,cs.RO,train
1903.02090::p7,1903.02090,cs.RO,train
2002.03306::p82,2002.03306,cs.RO,test
2010.04570::p1,2010.04570,cs.RO,test
1706.00508::p10,1706.00508,cs.RO,train
1809.07497::p41,1809.07497,cs.RO,test
2009.14156::p0,2009.14156,cs.RO,train
1811.03921::p22,1811.03921,cs.RO,val
2007.08750::p20,2007.08750,cs.RO,train
1710.00491::p60,1710.00491,cs.RO,train
2010.10695::p31,2010.10695,cs.RO,train
1311.1839::p53,1311.1839,cs.RO,val
1108.4448::p3,1108.4448,cs.RO,train
1809.05020::p38,1809.05020,cs.RO,test
2008.00528::p8,2008.00528,cs.RO,train
1907.00506::p83,1907.00506,cs.RO,test
1807.04040::p4,1807.04040,cs.RO,test
1909.04787::p12,1909.04787,cs.RO,val
2011.06717::p13,2011.06717,cs.RO,test
1805.00881::p137,1805.00881,cs.RO,train
2010.08202::p5,2010.08202,cs.RO,train
2005.14656::p14,2005.14656,cs.RO,train
2001.01004::p24,2001.01004,cs.RO,train
1807.03556::p8,1807.03556,cs.RO,test
1908.03364::p22,1908.03364,cs.RO,train
1810.02890::p21,1810.02890,cs.RO,train
2003.01427::p0,2003.01427,cs.RO,test
1806.11402::p9,1806.11402,cs.RO,val
2010.08202::p1,2010.08202,cs.RO,train
1709.05401::p26,1709.05401,cs.RO,val
1710.00491::p51,1710.00491,cs.RO,train
1810.11541::p2,1810.11541,cs.RO,val
2011.06717::p1,2011.06717,cs.RO,test
1907.08874::p41,1907.08874,cs.RO,train
1709.05401::p8,1709.05401,cs.RO,val
2010.08052::p29,2010.08052,cs.RO,val
2006.00028::p47,2006.00028,cs.RO,train
1810.03113::p25,1810.03113,cs.RO,test
2001.07973::p2,2001.07973,cs.RO,train
1709.05479::p17,1709.05479,cs.RO,val
2008.07157::p1,2008.07157,cs.RO,val
1811.06187::p45,1811.06187,cs.RO,train
1307.1870::p3,1307.1870,cs.RO,test
1807.04040::p10,1807.04040,cs.RO,test
1803.03478::p0,1803.03478,cs.RO,train
1906.11564::p5,1906.11564,cs.RO,train
1809.08627::p3,1809.08627,cs.RO,test
1909.06533::p10,1909.06533,cs.RO,train
2011.06227::p6,2011.06227,cs.RO,val
1902.08705::p7,1902.08705,cs.RO,train
1905.06712::p7,1905.06712,cs.RO,train
1904.00378::p5,1904.00378,cs.RO,train
1710.02748::p46,1710.02748,cs.RO,train
1909.12324::p11,1909.12324,cs.RO,test
1508.03000::p6,1508.03000,cs.RO,test
1710.00491::p36,1710.00491,cs.RO,train
1910.02440::p24,1910.02440,cs.RO,test
1603.01564::p24,1603.01564,cs.RO,test
2011.06286::p25,2011.06286,cs.RO,train
1809.10811::p17,1809.10811,cs.RO,train
1902.05338::p30,1902.05338,cs.RO,test
2003.04956::p19,2003.04956,cs.RO,train
1902.03290::p3,1902.03290,cs.RO,train
1712.04965::p5,1712.04965,cs.RO,train
2003.11334::p9,2003.11334,cs.RO,train
2011.06286::p29,2011.06286,cs.RO,train
2010.11505::p10,2010.11505,cs.RO,test
1508.03000::p1,1508.03000,cs.RO,test
1807.08243::p41,1807.08243,cs.RO,train
1801.03552::p34,1801.03552,cs.RO,train
2008.11867::p47,2008.11867,cs.RO,train
1809.04226::p21,1809.04226,cs.RO,train
2003.00467::p20,2003.00467,cs.RO,train
2003.05970::p4,2003.05970,cs.RO,train
1805.00881::p216,1805.00881,cs.RO,train
2011.04796::p20,2011.04796,cs.RO,val
2010.02293::p2,2010.02293,cs.RO,val
2003.10167::p11,2003.10167,cs.RO,val
2005.14656::p93,2005.14656,cs.RO,train
1801.03552::p1,1801.03552,cs.RO,train
2005.13229::p9,2005.13229,cs.RO,train
2011.05319::p6,2011.05319,cs.RO,train
1908.07101::p18,1908.07101,cs.RO,train
2011.05632::p13,2011.05632,cs.RO,train
1908.03364::p0,1908.03364,cs.RO,train
1905.12096::p2,1905.12096,cs.RO,test
1811.03921::p38,1811.03921,cs.RO,val
2006.04989::p17,2006.04989,cs.RO,train
1603.01564::p18,1603.01564,cs.RO,test
1610.01481::p51,1610.01481,cs.RO,val
1805.00777::p1,1805.00777,cs.RO,train
1811.06966::p2,1811.06966,cs.RO,val
1909.12324::p2,1909.12324,cs.RO,test
1907.08388::p4,1907.08388,cs.RO,val
2003.04956::p9,2003.04956,cs.RO,train
1709.05479::p9,1709.05479,cs.RO,val
2003.10167::p3,2003.10167,cs.RO,val
1811.06966::p31,1811.06966,cs.RO,val
1812.09852::p2,1812.09852,cs.RO,test
1809.02399::p13,1809.02399,cs.RO,train
1809.08627::p2,1809.08627,cs.RO,test
1912.04063::p4,1912.04063,cs.RO,train
2003.04956::p39,2003.04956,cs.RO,train
2002.09093::p6,2002.09093,cs.RO,train
2011.06717::p0,2011.06717,cs.RO,test
2010.04652::p13,2010.04652,cs.RO,test
2006.09023::p82,2006.09023,cs.RO,train
1811.10033::p1,1811.10033,cs.RO,train
2011.06022::p0,2011.06022,cs.RO,test
1902.05338::p72,1902.05338,cs.RO,test
2006.00028::p19,2006.00028,cs.RO,train
2011.04848::p43,2011.04848,cs.RO,test
1510.08233::p1,1510.08233,cs.RO,val
2010.07708::p29,2010.07708,cs.RO,train
1902.09193::p0,1902.09193,cs.RO,train
1906.11564::p0,1906.11564,cs.RO,train
2011.04828::p9,2011.04828,cs.RO,train
2010.11505::p9,2010.11505,cs.RO,test
1905.04762::p23,1905.04762,cs.RO,val
2011.04828::p8,2011.04828,cs.RO,train
1905.05138::p1,1905.05138,cs.RO,train
1911.07992::p51,1911.07992,cs.RO,train
1712.04965::p36,1712.04965,cs.RO,train
2008.13661::p24,2008.13661,cs.RO,train
1907.05127::p15,1907.05127,cs.RO,test
1805.00881::p20,1805.00881,cs.RO,train
1909.07876::p23,1909.07876,cs.RO,val
1805.00777::p3,1805.00777,cs.RO,train
1807.08243::p0,1807.08243,cs.RO,train
1810.03113::p18,1810.03113,cs.RO,test
1905.12096::p1,1905.12096,cs.RO,test
1108.4448::p1,1108.4448,cs.RO,train
2011.04515::p5,2011.04515,cs.RO,train
2007.09243::p1,2007.09243,cs.RO,train
1811.06895::p27,1811.06895,cs.RO,train
1805.07256::p8,1805.07256,cs.RO,test
2001.01004::p19,2001.01004,cs.RO,train
1812.04767::p18,1812.04767,cs.RO,train
1907.05127::p43,1907.05127,cs.RO,test
1706.03416::p11,1706.03416,cs.RO,train
2009.10019::p45,2009.10019,cs.RO,train
2003.08854::p21,2003.08854,cs.RO,train
1811.06895::p30,1811.06895,cs.RO,train
1802.06839::p3,1802.06839,cs.RO,train
1906.07207::p22,1906.07207,cs.RO,train
1909.07887::p48,1909.07887,cs.RO,val
1903.06677::p0,1903.06677,cs.RO,train
2010.04652::p19,2010.04652,cs.RO,test
1807.03556::p46,1807.03556,cs.RO,test
1801.05132::p8,1801.05132,cs.RO,test
1803.03478::p5,1803.03478,cs.RO,train
2011.04282::p2,2011.04282,cs.RO,train
2011.07171::p1,2011.07171,cs.RO,train
2011.04848::p17,2011.04848,cs.RO,test
1908.07101::p21,1908.07101,cs.RO,train
1902.09193::p53,1902.09193,cs.RO,train
2009.03705::p2,2009.03705,cs.RO,val
1712.04978::p1,1712.04978,cs.RO,val
1907.08388::p5,1907.08388,cs.RO,val
1806.11402::p6,1806.11402,cs.RO,val
2009.08876::p0,2009.08876,cs.RO,train
1705.05464::p0,1705.05464,cs.RO,train
1911.12470::p12,1911.12470,cs.RO,train
1909.10159::p13,1909.10159,cs.RO,val
2010.07708::p10,2010.07708,cs.RO,train
2001.04061::p1,2001.04061,cs.RO,val
1605.03689::p37,1605.03689,cs.RO,test
1906.08381::p3,1906.08381,cs.RO,test
1710.02748::p4,1710.02748,cs.RO,train
1906.08380::p31,1906.08380,cs.RO,train
2009.10019::p5,2009.10019,cs.RO,train
1909.12324::p1,1909.12324,cs.RO,test
2011.05437::p0,2011.05437,cs.RO,train
1902.05338::p1,1902.05338,cs.RO,test
1812.04767::p21,1812.04767,cs.RO,train
2006.11071::p46,2006.11071,cs.RO,train
1904.02994::p0,1904.02994,cs.RO,train
1811.06966::p29,1811.06966,cs.RO,val
2004.12886::p83,2004.12886,cs.RO,train
1808.05164::p4,1808.05164,cs.RO,train
1812.10968::p26,1812.10968,cs.RO,train
2010.04702::p0,2010.04702,cs.RO,train
1706.05209::p28,1706.05209,cs.RO,val
2010.09948::p3,2010.09948,cs.RO,test
1812.04767::p15,1812.04767,cs.RO,train
2010.10695::p1,2010.10695,cs.RO,train
1805.07703::p14,1805.07703,cs.RO,train
2005.13229::p10,2005.13229,cs.RO,train
1909.06585::p44,1909.06585,cs.RO,test
2007.09243::p6,2007.09243,cs.RO,train
2011.04515::p1,2011.04515,cs.RO,train
2010.08202::p8,2010.08202,cs.RO,train
2004.12886::p0,2004.12886,cs.RO,train
1712.04965::p16,1712.04965,cs.RO,train
1906.11564::p21,1906.11564,cs.RO,train
1709.05479::p2,1709.05479,cs.RO,val
1811.05836::p1,1811.05836,cs.RO,train
1805.07703::p27,1805.07703,cs.RO,train
1909.06585::p39,1909.06585,cs.RO,test
2002.03306::p25,2002.03306,cs.RO,test
2009.03705::p7,2009.03705,cs.RO,val
1805.00777::p2,1805.00777,cs.RO,train
2009.03705::p1,2009.03705,cs.RO,val
1811.06187::p24,1811.06187,cs.RO,train
1907.08874::p54,1907.08874,cs.RO,train
1901.05939::p4,1901.05939,cs.RO,train
2002.04521::p11,2002.04521,cs.RO,val
1906.11564::p1,1906.11564,cs.RO,train
2006.09023::p3,2006.09023,cs.RO,train
2001.07678::p18,2001.07678,cs.RO,test
1909.02993::p19,1909.02993,cs.RO,train
2003.00467::p30,2003.00467,cs.RO,train
1808.05120::p26,1808.05120,cs.RO,train
2003.08854::p37,2003.08854,cs.RO,train
2003.10167::p18,2003.10167,cs.RO,val
1812.09636::p57,1812.09636,cs.RO,train
1806.05157::p9,1806.05157,cs.RO,val
2007.16162::p7,2007.16162,cs.RO,train
1909.07876::p49,1909.07876,cs.RO,val
2003.05970::p7,2003.05970,cs.RO,train
1909.10159::p3,1909.10159,cs.RO,val
1510.08233::p2,1510.08233,cs.RO,val
2004.12281::p1,2004.12281,cs.RO,train
1902.09193::p9,1902.09193,cs.RO,train
1903.05697::p0,1903.05697,cs.RO,train
1904.00378::p35,1904.00378,cs.RO,train
2010.06274::p4,2010.06274,cs.RO,train
1809.10811::p28,1809.10811,cs.RO,train
1811.05836::p6,1811.05836,cs.RO,train
1907.08088::p1,1907.08088,cs.RO,test
2011.05180::p5,2011.05180,cs.RO,train
1509.02417::p10,1509.02417,cs.RO,train
2003.10167::p1,2003.10167,cs.RO,val
1801.05132::p33,1801.05132,cs.RO,test
2003.00467::p52,2003.00467,cs.RO,train
1811.08352::p7,1811.08352,cs.RO,train
2002.04498::p28,2002.04498,cs.RO,train
1903.05697::p35,1903.05697,cs.RO,train
1910.10628::p4,1910.10628,cs.RO,test
2007.13486::p5,2007.13486,cs.RO,val
2007.08750::p27,2007.08750,cs.RO,train
2009.08876::p25,2009.08876,cs.RO,train
2007.09243::p7,2007.09243,cs.RO,train
1609.05253::p2,1609.05253,cs.RO,val
2010.04652::p12,2010.04652,cs.RO,test
1809.06413::p24,1809.06413,cs.RO,test
2005.14656::p11,2005.14656,cs.RO,train
1907.09775::p1,1907.09775,cs.RO,train
1803.03478::p12,1803.03478,cs.RO,train
1806.00196::p1,1806.00196,cs.RO,train
1811.06187::p8,1811.06187,cs.RO,train
2001.10220::p17,2001.10220,cs.RO,val
2010.04702::p3,2010.04702,cs.RO,train
2011.02404::p38,2011.02404,cs.RO,val
2012.00886::p5,2012.00886,cs.NE,train
1701.04465::p10,1701.04465,cs.NE,train
2106.14487::p10,2106.14487,cs.NE,test
2007.02210::p20,2007.02210,cs.NE,val
1910.01982::p14,1910.01982,cs.NE,train
1903.09085::p1,1903.09085,cs.NE,train
1903.12272::p2,1903.12272,cs.NE,val
2012.00886::p4,2012.00886,cs.NE,train
2011.09821::p0,2011.09821,cs.NE,train
2108.13621::p74,2108.13621,cs.NE,test
2105.13108::p34,2105.13108,cs.NE,val
2106.05686::p21,2106.05686,cs.NE,train
2111.04113::p38,2111.04113,cs.NE,test
2009.08698::p44,2009.08698,cs.NE,val
2109.12786::p13,2109.12786,cs.NE,train
2011.06811::p35,2011.06811,cs.NE,train
2107.11979::p5,2107.11979,cs.NE,val
2009.00581::p12,2009.00581,cs.NE,val
1509.05982::p20,1509.05982,cs.NE,train
2109.13208::p47,2109.13208,cs.NE,train
2009.00581::p11,2009.00581,cs.NE,val
2109.08057::p5,2109.08057,cs.NE,train
1906.05616::p25,1906.05616,cs.NE,val
2103.16897::p9,2103.16897,cs.NE,test
1706.02766::p7,1706.02766,cs.NE,train
2108.12227::p15,2108.12227,cs.NE,train
2108.04328::p1,2108.04328,cs.NE,val
2004.06632::p0,2004.06632,cs.NE,train
1612.07771::p39,1612.07771,cs.NE,train
1802.00180::p1,1802.00180,cs.NE,train
2004.11137::p14,2004.11137,cs.NE,train
2007.05352::p31,2007.05352,cs.NE,train
2101.07001::p1,2101.07001,cs.NE,test
1912.13002::p9,1912.13002,cs.NE,val
